Item_name,Item_href,Brand,Model,Energy_Efficiency,Capacity,Noise_Level,Installation_Type,Part_No,Color,Control_Console,Voltage,Wattage,ASIN,Best_Sellers_Rank_Category_AC,Best_Sellers_Rank_Category_home_kitchen,MRP,Offer_Price,No_of_Reviews,Review_1,Review_2,Review_3,Review_4,Review_5,Review_6,Review_7,Review_8,good_service,bad_service,good_installation,bad_installation,good_cooling,bad_cooling,noise
"Panasonic YC18RKY2 Split AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-YC18RKY2-Split-Rating-Copper/dp/B00VMYEHC0/ref=sr_1_592/255-2449294-7868049?ie=UTF8&qid=1485080232&s=kitchen&sr=1-592,Panasonic,YC18RKY2,2 Star Rating,1.5 tons,52 dB,Split,YC18RKY2,White,Remote Control,230 Volts,1690 Watts,B00VMYEHC0,,,,32000.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-KC18RKY1 Split AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-KC18RKY1-Split-Rating-Copper/dp/B00V30LLTK/ref=sr_1_608/254-9074500-4967211?ie=UTF8&qid=1485080232&s=kitchen&sr=1-608,Panasonic,CS-KC18RKY1,5 Star Rating,1.5 tons,46 dB,Split,CS/CU-KC18RKY1,White,Remote Control,230 Volts,1488 Watts,B00V30LLTK,#436,"#4,06,022",,38094.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS/CU-YC18QKYT2 Split AC (1.5 Ton, 2 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-CU-YC18QKYT2-Rating-Metallic/dp/B00RGHEFDS/ref=sr_1_765?ie=UTF8&qid=1485080285&s=kitchen&sr=1-765,Panasonic,CS/CU-YC18QKYT2,2 Star Rating,1.5 tons,,Split,,Metallic Red,,230 Volts,,B00RGHEFDS,,,,37990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS/CU-UC24QKYT2 Split AC (2 Ton, 2 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-CU-UC24QKYT2-Rating-Metallic/dp/B00RGHES8K/ref=sr_1_761?ie=UTF8&qid=1485080285&s=kitchen&sr=1-761,Panasonic,CS/CU-UC24QKYT2,2 Star Rating,2 tons,,Split,,Metallic Red,,230 Volts,,B00RGHES8K,,,,44990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS/CU-UC24QKYT3 Split AC (2 Ton, 3 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-CU-UC24QKYT3-Rating-Metallic/dp/B00RGHE9F2/ref=sr_1_767?ie=UTF8&qid=1485080285&s=kitchen&sr=1-767,Panasonic,CS/CU-UC24QKYT3,3 Star Rating,2 tons,,Split,,Metallic Red,,230 Volts,,B00RGHE9F2,,,,48990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS/CU-UC12QKYT2 Split AC (1 Ton, 2 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-CU-UC12QKYT2-Rating-Metallic/dp/B00RGHEL8C/ref=sr_1_763?ie=UTF8&qid=1485080285&s=kitchen&sr=1-763,Panasonic,CS/CU-UC12QKYT2,2 Star Rating,1 tons,,Split,,Metallic Red,,230 Volts,,B00RGHEL8C,,,,29990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS/CU-YC12QKYH3 Split AC (1 Ton, 3 Star Rating, Metallic Grey, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-CU-YC12QKYH3-Rating-Metallic/dp/B00RGHDUT8/ref=sr_1_772/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-772,Panasonic,CS/CU-YC12QKYH3,3 Star Rating,1 tons,,Split,,Metallic Grey,,230 Volts,,B00RGHDUT8,,,,36990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS/CU-YC24QKYT2 Split AC (2 Ton, 2 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-CU-YC24QKYT2-Rating-Metallic/dp/B00RGHEHWC/ref=sr_1_764?ie=UTF8&qid=1485080285&s=kitchen&sr=1-764,Panasonic,CS/CU-YC24QKYT2,2 Star Rating,2 tons,,Split,,Metallic Red,,,,B00RGHEHWC,,,,46990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS/CU-UC18QKYT3 Split AC (1.5 Ton, 3 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-CU-UC18QKYT3-Rating-Metallic/dp/B00RGHE6EG/ref=sr_1_768?ie=UTF8&qid=1485080285&s=kitchen&sr=1-768,Panasonic,CS/CU-UC18QKYT3,3 Star Rating,1.5 tons,,Split,,Metallic Red,,,,B00RGHE6EG,,,,39990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CU-UC18QKYT2 Split AC (1.5 Ton, 2 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CU-UC18QKYT2-Rating-Metallic-Copper/dp/B00RGHEP1A/ref=sr_1_762?ie=UTF8&qid=1485080285&s=kitchen&sr=1-762,Panasonic,CU-UC18QKYT2,2 Star Rating,1.5 tons,,Split,,Metallic Red,,230 Volts,,B00RGHEP1A,,,,35990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS/CU-YC12QKYT2 Split AC (1 Ton, 2 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-CU-YC12QKYT2-Rating-Metallic/dp/B00RGHECJ0/ref=sr_1_766?ie=UTF8&qid=1485080285&s=kitchen&sr=1-766,Panasonic,CS/CU-YC12QKYT2,2 Star Rating,1 tons,,Split,,Metallic Red,,230 Volts,,B00RGHECJ0,,,,32990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS/CU-YC12QKYT3 Split AC (1 Ton, 3 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-CU-YC12QKYT3-Rating-Metallic/dp/B00RGHDEPI/ref=sr_1_778/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-778,Panasonic,CS/CU-YC12QKYT3,3 Star Rating,1 tons,,Split,,Metallic Red,,230 Volts,,B00RGHDEPI,,,,36990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CW-YC1214YA Window AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CW-YC1214YA-Window-Rating-Copper/dp/B00RGHEVLO/ref=sr_1_760/255-7883536-6777603?ie=UTF8&qid=1485083787&s=kitchen&sr=1-760,Panasonic,CW-YC1214YA,3 Star Rating,1 tons,,Window,CW-YC1214YA,White,,230 Volts,,B00RGHEVLO,#503,"#5,02,293",30490.0,26500.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic IDU KC24RKY Split AC (2 Ton, 4 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-IDU-KC24RKY-Rating-Copper/dp/B00NPOK2I8/ref=sr_1_928/254-9820799-0667649?ie=UTF8&qid=1485080812&s=kitchen&sr=1-928,Panasonic,IDU 2.0T KC24RKY,4 Star Rating,2 tons,,Split,,White,Remote Control,230 Volts,,B00NPOK2I8,,,,52849.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-YC24QKY-3 Split AC (2 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YC24QKY-3-Split-Rating-Copper/dp/B00M2N3BFY/ref=sr_1_960/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-960,Panasonic,CS-YC24QKY-3,3 Star Rating,2 tons,49 dB,Split,EC25,White,Remote Control,230 Volts,2060 Watts,B00M2N3BFY,,,,49990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-S12PKYP Split AC (1 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-S12PKYP-Split-White-Copper/dp/B00M2N2LQ4/ref=sr_1_986/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-986,Panasonic,CS-S12PKYP,,1 tons,38 dB,Split,,White,Remote Control,230 Volts,1020 Watts,B00M2N2LQ4,,,,46976.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-YC15QKY-2 Split AC (1.25 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YC15QKY-2-Split-Rating-Copper/dp/B00M2N3DR0/ref=sr_1_957/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-957,Panasonic,CS-YC15QKY-2,2 Star Rating,1.25 tons,45 dB,Split,,White,Remote Control,230 Volts,1460 Watts,B00M2N3DR0,,,,34990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-YC24QKY-2 Split AC (2 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YC24QKY-2-Split-Rating-Copper/dp/B00M2N3F3W/ref=sr_1_955/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-955,Panasonic,CS-YC24QKY-2,2 Star Rating,2 tons,49 dB,Split,,White,Remote Control,230 Volts,2170 Watts,B00M2N3F3W,,,,45990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-UC12QKY-2 Split AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-UC12QKY-2-Split-Rating-Copper/dp/B00M2N3HYY/ref=sr_1_953/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-953,Panasonic,CS-UC12QKY-2,2 Star Rating,1 tons,43 dB,Split,CS/CU-UC12QKY2-2,White,Remote Control,230 Volts,1100 Watts,B00M2N3HYY,#617,"#5,91,162",,24100.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-YC36PKY Split AC (2 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YC36PKY-Split-Rating-Copper/dp/B00M2N3CDU/ref=sr_1_959/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-959,Panasonic,CS-YC36PKY,3 Star Rating,2 tons,50 dB,Split,,White,Remote Control,230 Volts,3190 Watts,B00M2N3CDU,,,,78490.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-UC18QKY-2 Split AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-UC18QKY-2-Split-Rating-Copper/dp/B00M2N3ISE/ref=sr_1_952/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-952,Panasonic,CS-UC18QKY-2,2 Star Rating,1.5 tons,48 dB,Split,CS/CU-UC18QKY2-2,White,Remote Control,230 Volts,1820 Watts,B00M2N3ISE,#475,"#4,53,421",,32876.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CW-UC1214YA Window AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CW-UC1214YA-Window-Rating-Copper/dp/B00M2N3L54/ref=sr_1_950/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-950,Panasonic,CW-UC1214YA,2 Star Rating,1 tons,,Window,CW-UC1214YA,White,Remote Control,230 Volts,,B00M2N3L54,,,,28490.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CW-UC1814YA Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CW-UC1814YA-Window-Rating-Copper/dp/B00M2N3LS6/ref=sr_1_949/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-949,Panasonic,CW-UC1814YA,2 Star Rating,1.5 tons,,Window,,White,Remote Control,230 Volts,,B00M2N3LS6,,,,33490.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-UC24QKY-2 Split AC (2 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-UC24QKY-2-Split-Rating-Copper/dp/B00M2N3KBE/ref=sr_1_951/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-951,Panasonic,CS-UC24QKY-2,2 Star Rating,2 tons,50 dB,Split,EC37,White,Remote Control,230 Volts,2170 Watts,B00M2N3KBE,,,,43990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-UC24QKY-3 Split AC (2 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-UC24QKY-3-Split-Rating-Copper/dp/B00M2N3HEO/ref=sr_1_954/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-954,Panasonic,CS-UC24QKY-3,3 Star Rating,2 tons,49 dB,Split,,White,Remote Control,230 Volts,2060 Watts,B00M2N3HEO,,,,47990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-YC18QKY-2 Split AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YC18QKY-2-Split-Rating-Copper/dp/B00M2N3EGU/ref=sr_1_956/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-956,Panasonic,CS-YC18QKY-2,2 Star Rating,1.5 tons,45 dB,Split,,White,Remote Control,230 Volts,1730 Watts,B00M2N3EGU,,,,36990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CW-UC2414YA Window AC (2 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CW-UC2414YA-Window-Rating-Copper/dp/B00M2N3M9E/ref=sr_1_948/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-948,Panasonic,CW-UC2414YA,2 Star Rating,2 tons,,Window,CW-UC2414YA,White,Remote Control,230 Volts,,B00M2N3M9E,#596,"#5,81,726",,38490.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-S18PKYP Split AC (1.5 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-S18PKYP-Split-White-Copper/dp/B00M2N2NCG/ref=sr_1_985/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-985,Panasonic,CS-S18PKYP,,1.5 tons,44 dB,Split,,White,Remote Control,230 Volts,1490 Watts,B00M2N2NCG,,,,59701.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-YC12QKY-2 Split AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YC12QKY-2-Split-Rating-Copper/dp/B00M2N3D3O/ref=sr_1_958/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-958,Panasonic,CS-YC12QKY-2,2 Star Rating,1 tons,41 dB,Split,,White,Remote Control,230 Volts,1100 Watts,B00M2N3D3O,,,,31990.0,1 review,This is a 2014 model.(BEE Standards of 2014). I bought two of these ACs after a lot of research. The AC has a copper condenser. Doing my math on the 2014 Energy charges i figured a 2 star was a better buy than a 3 star considering my 5 hours of use during 5 months of heat vs the price difference and assuming a life of 5 years. Also has compared with Inverter ACs from Sharp. Again the cost did not justify the electricity savings. Its been a year of use and am satisfied with the performance. I had received free installation for the ACs. I think my electricity bill went up by 750 bucks per ac per month.Probably as per the new BEE 2015 standards this AC might become one star. I would recommend this AC for 24000 with free installation.,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-YC18QKY-3 Split AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YC18QKY-3-Split-Rating-Copper/dp/B00M2N3AM8/ref=sr_1_961?ie=UTF8&qid=1485080899&s=kitchen&sr=1-961,Panasonic,CS-YC18QKY-3,3 Star Rating,1.5 tons,46 dB,Split,EC24,White,Remote Control,230 Volts,1730 Watts,B00M2N3AM8,#487,"#4,73,916",,35000.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-YC18QKY-3 Split AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YC18QKY-3-Split-Rating-Copper/dp/B00LSJZ02K/ref=sr_1_1016?ie=UTF8&qid=1485080899&s=kitchen&sr=1-1016,Panasonic,CS-YC18QKY-3,3 Star Rating,1.5 tons,46 dB,Split,CS-YC18QKY-3,White,Remote Control,230 Volts,1730 Watts,B00LSJZ02K,,,,,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-YC12QKY-3 Split AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YC12QKY-3-Split-Rating-Copper/dp/B00LSJZ6UG/ref=sr_1_1015?ie=UTF8&qid=1485080899&s=kitchen&sr=1-1015,Panasonic,CS-YC12QKY-3,3 Star Rating,1 tons,42 dB,Split,,White,Remote Control,230 Volts,1060 Watts,B00LSJZ6UG,#621,"#5,92,674",,,1 review,The is just a basic ac with a  lcd display which doesnt comes with a lot of functionality like quick cool and stuffs. But does the jobs well with less noise compared with my lg ac. Out door unit looks tough and well built.,,,,,,,,3,3,5,1,1.0,0.0,0.0
"Panasonic CS-YS18PKYP Split AC (1.5 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YS18PKYP-Split-White-Copper/dp/B00M2N2SY4/ref=sr_1_978?ie=UTF8&qid=1485080899&s=kitchen&sr=1-978,Panasonic,CS-YS18PKYP,,1.5 tons,44 dB,Split,,White,Remote Control,230 Volts,1580 Watts,B00M2N2SY4,,,,51870.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-YE9PKY Split AC (0.75 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YE9PKY-Split-White-Copper/dp/B00M2N2V00/ref=sr_1_976?ie=UTF8&qid=1485080899&s=kitchen&sr=1-976,Panasonic,CS-YE9PKY,,0.75 tons,40 dB,Split,,White,Remote Control,230 Volts,760 Watts,B00M2N2V00,,,,43990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-YS24PKYP Split AC (2 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YS24PKYP-Split-White-Copper/dp/B00M2N2TWA/ref=sr_1_977?ie=UTF8&qid=1485080899&s=kitchen&sr=1-977,Panasonic,CS-YS24PKYP,,2 tons,47 dB,Split,,White,Remote Control,230 Volts,1950 Watts,B00M2N2TWA,,,,57744.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-A12PKYP Split AC (1 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-A12PKYP-Split-White-Copper/dp/B00M2N2YDO/ref=sr_1_972?ie=UTF8&qid=1485080899&s=kitchen&sr=1-972,Panasonic,CS-A12PKYP,,1 tons,40 dB,Split,,White,Remote Control,230 Volts,1130 Watts,B00M2N2YDO,#655,"#6,26,239",,47990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-UA18PKYP Split AC (1.5 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-UA18PKYP-Split-White-Copper/dp/B00M2N31UY/ref=sr_1_968?ie=UTF8&qid=1485080899&s=kitchen&sr=1-968,Panasonic,CS-UA18PKYP,,1.5 tons,48 dB,Split,,White,Remote Control,230 Volts,1850 Watts,B00M2N31UY,,,,41990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-UA12PKYP Split AC (1 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-UA12PKYP-Split-White-Copper/dp/B00M2N3190/ref=sr_1_969?ie=UTF8&qid=1485080899&s=kitchen&sr=1-969,Panasonic,CS-UA12PKYP,,1 tons,43 dB,Split,,White,Remote Control,230 Volts,1180 Watts,B00M2N3190,,,,33990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-YE12PKY Split AC (1 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YE12PKY-Split-White-Copper/dp/B00M2N2VX2/ref=sr_1_975?ie=UTF8&qid=1485080899&s=kitchen&sr=1-975,Panasonic,CS-YE12PKY,,1 tons,42 dB,Split,,White,Remote Control,230 Volts,1020 Watts,B00M2N2VX2,,,,28678.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-XC12QKY Split AC (1 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-XC12QKY-Split-Rating-Copper/dp/B00M2N346A/ref=sr_1_966?ie=UTF8&qid=1485080899&s=kitchen&sr=1-966,Panasonic,CS-XC12QKY,5 Star Rating,1 tons,42 dB,Split,,White,Remote Control,230 Volts,1020 Watts,B00M2N346A,#660,"#6,30,717",,25808.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-A18PKYP Split AC (1.5 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-A18PKYP-Split-White-Copper/dp/B00M2N2ZAG/ref=sr_1_971?ie=UTF8&qid=1485080899&s=kitchen&sr=1-971,Panasonic,CS-A18PKYP,,1.5 tons,44 dB,Split,,White,Remote Control,230 Volts,1810 Watts,B00M2N2ZAG,,,,57990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-XC18QKY Split AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-XC18QKY-Split-Rating-Copper/dp/B00M2N34XI/ref=sr_1_965?ie=UTF8&qid=1485080899&s=kitchen&sr=1-965,Panasonic,CS-XC18QKY,5 Star Rating,1.5 tons,44 dB,Split,CS-XC18QKY,White,Remote Control,230 Volts,1540 Watts,B00M2N34XI,,,,53990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS/CU-KC12PKY Split AC (1 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-CU-KC12PKY-Rating-Copper/dp/B00LSJU62O/ref=sr_1_1023?ie=UTF8&qid=1485080899&s=kitchen&sr=1-1023,Panasonic,CS/CU-KC12PKY,5 Star Rating,1 tons,41 dB,Split,,White,Remote Control,230 Volts,1040 Watts,B00LSJU62O,,,,36208.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-S24PKYP Split AC (2 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-S24PKYP-Split-White-Copper/dp/B00M2N2O6G/ref=sr_1_984?ie=UTF8&qid=1485080899&s=kitchen&sr=1-984,Panasonic,CS-S24PKYP,,2 tons,45 dB,Split,,White,Remote Control,230 Volts,1820 Watts,B00M2N2O6G,,,,66553.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-TS18PKYP Split AC (1.5 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-TS18PKYP-Split-White-Copper/dp/B00M2N2PP6/ref=sr_1_982?ie=UTF8&qid=1485080899&s=kitchen&sr=1-982,Panasonic,CS-TS18PKYP,,1.5 tons,45 dB,Split,,White,Remote Control,230 Volts,1490 Watts,B00M2N2PP6,,,,55786.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-TS12PKYP Split AC (1 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-TS12PKYP-Split-White-Copper/dp/B00M2N2OS4/ref=sr_1_983?ie=UTF8&qid=1485080899&s=kitchen&sr=1-983,Panasonic,CS-TS12PKYP,,1 tons,38 dB,Split,,White,Remote Control,230 Volts,1000 Watts,B00M2N2OS4,,,,43060.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-TS24PKYP Split AC (2 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-TS24PKYP-Split-White-Copper/dp/B00M2N2QDC/ref=sr_1_981?ie=UTF8&qid=1485080899&s=kitchen&sr=1-981,Panasonic,CS-TS24PKYP,,2 tons,45 dB,Split,,White,Remote Control,230 Volts,1900 Watts,B00M2N2QDC,,,,61659.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-YS9PKYP Split AC (0.75 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YS9PKYP-Split-White-Copper/dp/B00M2N2R4U/ref=sr_1_980?ie=UTF8&qid=1485080899&s=kitchen&sr=1-980,Panasonic,CS-YS9PKYP,,0.75 tons,38 dB,Split,,White,Remote Control,230 Volts,740 Watts,B00M2N2R4U,,,,37187.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-KC18PKY-1 Split AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-KC18PKY-1-Split-Rating-Copper/dp/B00M2N37JY/ref=sr_1_963?ie=UTF8&qid=1485080899&s=kitchen&sr=1-963,Panasonic,CS-KC18PKY-1,5 Star Rating,1.5 tons,44 dB,Split,,White,Remote Control,230 Volts,1560 Watts,B00M2N37JY,,,,36200.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-XC24QKY Split AC (2 Ton, 4 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-XC24QKY-Split-Rating-Copper/dp/B00M2N360E/ref=sr_1_964?ie=UTF8&qid=1485080899&s=kitchen&sr=1-964,Panasonic,CS-XC24QKY,4 Star Rating,2 tons,50 dB,Split,,White,Remote Control,230 Volts,2010 Watts,B00M2N360E,,,,60990.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
"Panasonic CS-YS12PKYP Split AC (1 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Panasonic-CS-YS12PKYP-Split-White-Copper/dp/B00M2N2S4E/ref=sr_1_979?ie=UTF8&qid=1485080899&s=kitchen&sr=1-979,Panasonic,CS-YS12PKYP,,1 tons,40 dB,Split,,White,Remote Control,230 Volts,990 Watts,B00M2N2S4E,,,,41103.0,,,,,,,,,,3,3,5,1,0.0,0.0,0.0
